@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
5993,'2023/12/12 00:05:11:845',106,0.874533,0.265272,0.280188,-0.59008,0.447137,-2.195746,2
5994,'2023/12/12 00:05:11:879',106,1.384158,0.460815,-0.004811,-1.592176,-1.163851,7.090522,2
5995,'2023/12/12 00:05:11:913',106,0.820319,1.177804,0.051081,-1.029263,-2.345951,15.071975,2
5996,'2023/12/12 00:05:11:946',106,0.041771,1.205281,0.246807,-0.614593,-2.646475,16.966421,2
5997,'2023/12/12 00:05:11:979',106,-1.240872,0.233025,0.236089,-0.523736,-1.283453,11.075281,2
5998,'2023/12/12 00:05:12:012',106,-1.85591,0.011172,0.027402,-0.491489,0.376343,-4.403731,2
5999,'2023/12/12 00:05:12:046',106,-1.297752,0.723836,-0.247178,1.648103,1.319328,-15.738983,2
6000,'2023/12/12 00:05:12:079',106,-0.416856,1.018069,0.155334,1.864979,2.256978,-17.163237,2
6001,'2023/12/12 00:05:12:113',106,0.378445,0.731593,0.292366,1.264773,1.445203,-12.523814,2
6002,'2023/12/12 00:05:12:146',106,1.168349,0.275767,0.207811,-0.900539,0.311582,-1.802693,2
6003,'2023/12/12 00:05:12:180',106,1.524067,0.565435,-0.010179,-1.777876,-0.929025,9.207476,2
6004,'2023/12/12 00:05:12:213',106,0.611496,1.37121,-0.053066,-0.858281,-1.864879,15.874559,2
6005,'2023/12/12 00:05:12:246',106,-0.118239,1.079898,0.222715,-0.009383,-1.752612,15.803027,2
6006,'2023/12/12 00:05:12:279',106,-1.273404,-0.138209,0.427747,-1.255363,-0.658652,8.380133,2
6007,'2023/12/12 00:05:12:312',106,-1.802012,0.215639,-0.096996,-0.934111,0.36229,-8.011492,2
6008,'2023/12/12 00:05:12:346',106,-0.968658,0.842812,-0.148742,1.230551,1.259354,-15.384048,2
6009,'2023/12/12 00:05:12:379',106,-0.199384,0.81526,0.213828,1.059065,1.65709,-15.369401,2
6010,'2023/12/12 00:05:12:413',106,0.666834,0.52445,0.143924,0.302686,0.788264,-9.183863,2
6011,'2023/12/12 00:05:12:447',106,1.304693,0.282375,0.020387,-1.055716,-0.405837,0.355988,2
6012,'2023/12/12 00:05:12:479',106,1.186763,0.616885,-0.07505,-1.400114,-1.680197,10.933989,2
6013,'2023/12/12 00:05:12:513',106,0.390454,1.233862,0.006637,-0.475893,-2.266911,15.524389,2
6014,'2023/12/12 00:05:12:546',106,-0.41681,0.776538,0.206568,0.274474,-1.666271,14.425089,2
6015,'2023/12/12 00:05:12:579',106,-1.70442,-0.215017,0.042649,0.297546,-0.131206,3.415157,2
6016,'2023/12/12 00:05:12:612',106,-1.482067,0.350634,-0.114519,0.052008,0.821223,-10.781597,2
6017,'2023/12/12 00:05:12:646',106,-0.584736,0.896447,0.018128,1.288028,1.648523,-15.323421,2
6018,'2023/12/12 00:05:12:680',106,0.257979,0.76951,0.148348,1.30199,1.236911,-12.178324,2
6019,'2023/12/12 00:05:12:713',106,1.015875,0.185544,0.145693,0.037111,0.535382,-3.09172,2
6020,'2023/12/12 00:05:12:746',106,1.250156,0.300007,0.079458,-1.646514,-0.552435,6.533761,2
6021,'2023/12/12 00:05:12:779',106,1.04076,0.952667,-0.006255,-1.284943,-1.851045,15.142281,2
6022,'2023/12/12 00:05:12:813',106,-0.204409,1.159117,-0.049009,0.211261,-1.721607,16.227013,2
6023,'2023/12/12 00:05:12:846',106,-1.439824,0.108863,0.092136,1.250795,-0.335627,9.970741,2
6024,'2023/12/12 00:05:12:879',106,-1.822406,-0.082268,0.203988,-0.161034,-0.333899,-6.554252,2
6025,'2023/12/12 00:05:12:912',106,-0.821683,0.744111,-0.095525,0.217022,0.387828,-16.330976,2
6026,'2023/12/12 00:05:12:946',106,-0.017385,0.968903,0.071593,1.158109,0.566542,-16.621597,2
6027,'2023/12/12 00:05:12:979',106,0.452914,0.495104,0.182656,0.751669,1.019376,-10.659237,2
6028,'2023/12/12 00:05:13:013',106,1.100063,0.129698,0.108743,-1.511467,0.216092,0.502944,2
6029,'2023/12/12 00:05:13:046',106,1.051382,0.454756,-0.186089,-1.82844,-0.925703,8.848243,2
6030,'2023/12/12 00:05:13:079',106,0.629234,0.864158,-0.065536,-1.336737,-1.711884,13.806524,2
6031,'2023/12/12 00:05:13:113',106,-0.090532,0.806097,0.065419,-0.600585,-1.729416,14.141368,2
6032,'2023/12/12 00:05:13:146',106,-1.304186,-0.111041,0.106574,0.267085,-0.915158,7.747326,2
6033,'2023/12/12 00:05:13:179',106,-1.582996,0.152609,0.232478,-0.488962,0.364195,-7.36752,2
6034,'2023/12/12 00:05:13:212',106,-0.969537,0.604769,-0.133839,1.156673,1.224806,-14.054372,2
6035,'2023/12/12 00:05:13:246',106,-0.106235,0.841046,0.135794,1.550893,1.338265,-14.626611,2
6036,'2023/12/12 00:05:13:279',106,0.336296,0.557841,0.162622,1.005881,1.394905,-10.208545,2
6037,'2023/12/12 00:05:13:313',106,0.948503,0.167935,0.190083,-0.748331,0.613442,-1.399115,2
6038,'2023/12/12 00:05:13:346',106,1.178481,0.585112,-0.119165,-1.839927,-0.946267,10.371815,2
6039,'2023/12/12 00:05:13:379',106,0.609,1.082529,-0.025677,-0.969455,-2.034723,15.56957,2
6040,'2023/12/12 00:05:13:413',106,-0.146992,0.7955,0.132316,-0.587991,-1.493977,14.622123,2
6041,'2023/12/12 00:05:13:446',106,-1.670333,-0.341807,-0.031385,-0.377098,-0.272094,5.06211,2
6042,'2023/12/12 00:05:13:479',106,-1.343517,0.20559,0.051739,-0.443441,0.52041,-8.789628,2
6043,'2023/12/12 00:05:13:512',106,-0.797944,0.660824,-0.098327,1.418336,1.157132,-14.444961,2
6044,'2023/12/12 00:05:13:546',106,-0.020406,0.780021,0.12408,1.722259,1.37002,-14.44134,2
6045,'2023/12/12 00:05:13:579',106,0.628059,0.442397,0.205206,0.876336,0.785479,-7.749829,2
6046,'2023/12/12 00:05:13:613',106,1.159632,0.137132,0.190428,-1.220165,-0.267576,1.808489,2
6047,'2023/12/12 00:05:13:646',106,0.919101,0.649187,-0.076148,-1.853063,-1.307525,11.499776,2
6048,'2023/12/12 00:05:13:679',106,0.473082,0.908306,0.050845,-1.097261,-2.235246,15.283706,2
6049,'2023/12/12 00:05:13:713',106,-0.200676,0.697917,0.046089,0.051347,-2.076851,13.199569,2
6050,'2023/12/12 00:05:13:746',106,-1.930503,-0.228062,-0.01158,0.904475,-0.156275,0.108318,2
6051,'2023/12/12 00:05:13:778',106,-1.364109,0.440495,-0.062157,0.129906,0.500109,-12.56547,2
6052,'2023/12/12 00:05:13:812',106,-0.441964,0.907106,0.056891,0.764032,0.767515,-14.984345,2
6053,'2023/12/12 00:05:13:846',106,0.325887,0.44943,0.199967,0.370085,1.083437,-11.139324,2
6054,'2023/12/12 00:05:13:879',106,0.941106,0.165947,0.149955,-1.068344,0.280923,-1.954236,2
6055,'2023/12/12 00:05:13:913',106,1.589116,0.462637,-0.062097,-1.529348,-1.222649,8.866227,2
6056,'2023/12/12 00:05:13:946',106,0.682069,1.192048,0.050158,-0.634207,-1.945183,16.579536,2
6057,'2023/12/12 00:05:13:979',106,-0.532616,0.783079,-0.037426,0.971639,-1.460175,15.00206,2
6058,'2023/12/12 00:05:14:013',106,-1.872346,-0.041297,-0.000908,1.645641,-0.199469,1.253386,2
6059,'2023/12/12 00:05:14:046',106,-1.252475,0.501521,-0.030022,-0.341556,0.399307,-12.085645,2
6060,'2023/12/12 00:05:14:079',106,-0.258703,0.737176,0.107212,0.042456,0.756528,-14.387634,2
6061,'2023/12/12 00:05:14:112',106,0.183603,0.539198,0.159242,-0.10774,0.375506,-11.777173,2
6062,'2023/12/12 00:05:14:146',106,0.940122,0.189233,0.124116,-1.145965,0.348086,-3.786973,2
6063,'2023/12/12 00:05:14:179',106,1.541568,0.458122,-0.090868,-1.553993,-1.153622,7.225771,2
6064,'2023/12/12 00:05:14:213',106,0.856023,0.964817,-0.072063,-0.587214,-2.23069,14.368104,2
6065,'2023/12/12 00:05:14:246',106,-0.107748,0.789566,0.144977,0.392115,-2.245441,13.939213,2
6066,'2023/12/12 00:05:14:279',106,-1.631825,-0.134488,-0.000994,1.138378,-0.773891,5.220029,2
6067,'2023/12/12 00:05:14:313',106,-1.761214,0.340489,0.216998,0.430841,-0.145194,-10.277328,2
6068,'2023/12/12 00:05:14:346',106,-0.446839,0.808935,0.05478,1.450235,0.786537,-15.566891,2
6069,'2023/12/12 00:05:14:379',106,0.200093,0.531981,0.194161,1.069628,1.039161,-13.362055,2
6070,'2023/12/12 00:05:14:412',106,0.815587,0.234889,0.240466,-0.408246,0.451883,-4.651006,2
6071,'2023/12/12 00:05:14:446',106,1.316512,0.437127,-0.069752,-1.553136,-0.720733,7.498558,2
6072,'2023/12/12 00:05:14:480',106,0.717288,0.890044,-0.100632,-1.008469,-1.253828,13.713377,2
6073,'2023/12/12 00:05:14:513',106,0.054066,0.861096,-0.055683,0.58017,-1.184827,13.9217,2
6074,'2023/12/12 00:05:14:546',106,-1.962094,-0.088275,-0.339437,2.989079,0.0134,1.632177,2
6075,'2023/12/12 00:05:14:579',106,-1.522214,0.39835,0.301093,1.034062,0.036194,-11.226406,2
6076,'2023/12/12 00:05:14:613',106,-0.449938,0.678134,0.125634,1.182803,0.796632,-14.318491,2
6077,'2023/12/12 00:05:14:646',106,0.503043,0.385539,0.218598,0.529989,0.686106,-9.271583,2
6078,'2023/12/12 00:05:14:679',106,1.179096,0.140802,0.240183,-1.495963,0.335076,-0.289614,2
6079,'2023/12/12 00:05:14:712',106,1.498133,0.485946,0.075301,-2.602911,-1.160232,11.141673,2
6080,'2023/12/12 00:05:14:746',106,0.685218,0.924437,-0.040313,-1.967276,-1.638592,15.240569,2
6081,'2023/12/12 00:05:14:780',106,-0.561492,0.340744,0.03761,-0.5947,-1.713624,11.769281,2
6082,'2023/12/12 00:05:14:813',106,-2.055197,-0.084024,-0.040669,-0.052622,-0.423956,-3.839463,2
6083,'2023/12/12 00:05:14:846',106,-1.300108,0.601847,-0.148374,0.351947,0.349333,-13.933178,2
6084,'2023/12/12 00:05:14:879',106,-0.09987,0.858322,0.11815,0.923091,1.180633,-15.837993,2
6085,'2023/12/12 00:05:14:913',106,0.373633,0.49567,0.340082,0.218373,0.747555,-11.101377,2
6086,'2023/12/12 00:05:14:946',106,1.077919,0.195808,0.200988,-1.147449,-0.552396,-2.248171,2
6087,'2023/12/12 00:05:14:978',106,1.245597,0.555099,-0.10028,-1.508593,-2.059671,9.204674,2
6088,'2023/12/12 00:05:15:013',106,0.619627,0.967166,0.006076,-0.57981,-2.641524,15.076175,2
6089,'2023/12/12 00:05:15:046',106,0.105519,1.080151,-0.013199,0.266936,-2.455299,15.415727,2
6090,'2023/12/12 00:05:15:080',106,-0.857138,0.34973,0.097956,0.879058,-1.62529,10.068834,2
6091,'2023/12/12 00:05:15:112',106,-1.998526,-0.065819,0.093028,0.672939,-0.000275,-4.359363,2
6092,'2023/12/12 00:05:15:147',106,-1.323309,0.632465,-0.013894,0.189124,0.896825,-13.758142,2
6093,'2023/12/12 00:05:15:179',106,-0.028906,0.804222,0.134523,0.683387,1.746089,-14.848618,2
6094,'2023/12/12 00:05:15:212',106,0.433354,0.446933,0.270593,0.195752,1.332594,-9.455601,2
6095,'2023/12/12 00:05:15:246',106,0.986223,0.120967,0.195075,-1.175267,-0.132344,-1.179988,2
6096,'2023/12/12 00:05:15:279',106,1.488587,0.638323,0.080932,-1.688636,-1.852308,10.931936,2
6097,'2023/12/12 00:05:15:313',106,0.52734,1.011235,-0.033497,-0.363173,-2.311095,15.785233,2
6098,'2023/12/12 00:05:15:346',106,-0.378457,0.615211,-0.035393,0.668364,-1.330998,12.068315,2
6099,'2023/12/12 00:05:15:379',106,-2.087897,-0.016909,0.033549,0.721028,-0.10325,-2.49993,2
6100,'2023/12/12 00:05:15:413',106,-1.365468,0.666217,-0.059165,0.8331,1.370503,-14.49495,2
6101,'2023/12/12 00:05:15:446',106,-0.217438,0.874957,0.111399,1.234021,1.578977,-14.728251,2
6102,'2023/12/12 00:05:15:480',106,0.654028,0.330254,0.242913,0.498782,1.187674,-8.382632,2
6103,'2023/12/12 00:05:15:512',106,1.186687,0.136694,0.150917,-1.499956,-0.325675,2.337224,2
6104,'2023/12/12 00:05:15:546',106,1.493382,0.630887,0.038999,-1.632276,-1.849919,11.740786,2
6105,'2023/12/12 00:05:15:579',106,0.27982,1.068695,-0.040499,-0.551559,-1.969627,15.502501,2
6106,'2023/12/12 00:05:15:614',106,-0.42049,0.543903,0.045712,0.127209,-1.070075,11.658691,2
6107,'2023/12/12 00:05:15:646',106,-1.818093,-0.180387,-0.084904,0.734119,-0.334995,-0.564916,2
6108,'2023/12/12 00:05:15:680',106,-1.269382,0.625557,-0.09285,0.732402,0.827289,-13.776583,2
6109,'2023/12/12 00:05:15:713',106,-0.307514,0.855335,0.112686,1.176748,1.490611,-15.94384,2
6110,'2023/12/12 00:05:15:746',106,0.325261,0.540529,0.260839,0.640306,1.126012,-11.078153,2
6111,'2023/12/12 00:05:15:780',106,1.234536,0.150988,0.12523,-1.400083,0.085198,-0.112405,2
6112,'2023/12/12 00:05:15:813',106,1.19531,0.492409,0.012105,-2.262038,-1.111468,9.549931,2
6113,'2023/12/12 00:05:15:846',106,0.588922,0.977229,-0.144542,-0.8292,-2.097821,13.876151,2
6114,'2023/12/12 00:05:15:879',106,-0.292391,0.340774,0.011709,0.606282,-1.65288,10.867579,2
6115,'2023/12/12 00:05:15:912',106,-1.525624,-0.373496,0.257383,0.166517,-0.789524,1.183664,2
6116,'2023/12/12 00:05:15:946',106,-1.572768,0.401696,-0.117109,1.133732,0.490254,-12.473951,2
6117,'2023/12/12 00:05:15:980',106,-0.227468,0.821843,0.085369,2.068483,1.271091,-15.229717,2
6118,'2023/12/12 00:05:16:013',106,0.53219,0.279594,0.323291,0.939084,1.067639,-9.821398,2
6119,'2023/12/12 00:05:16:046',106,1.213935,0.042939,0.266388,-2.039061,0.068846,2.300464,2
6120,'2023/12/12 00:05:16:079',106,1.015304,0.743629,-0.014271,-2.859798,-1.154307,12.869164,2
6121,'2023/12/12 00:05:16:113',106,0.333818,1.040995,-0.066325,-1.888082,-1.811396,15.578391,2
6122,'2023/12/12 00:05:16:146',106,-0.279143,0.509706,-0.023504,-0.828629,-1.11679,11.885867,2
6123,'2023/12/12 00:05:16:180',106,-1.540039,-0.244672,0.07592,-0.566609,0.058614,-0.074524,2
6124,'2023/12/12 00:05:16:213',106,-1.364809,0.486174,-0.146841,0.72543,0.735732,-11.320889,2
6125,'2023/12/12 00:05:16:246',106,-0.497869,0.862795,0.127496,1.886644,1.270975,-15.242702,2
6126,'2023/12/12 00:05:16:281',106,0.113631,0.533947,0.191397,1.498819,1.537412,-12.136007,2
6127,'2023/12/12 00:05:16:312',106,0.665079,0.217884,0.272887,-0.122032,0.918906,-5.858877,2
6128,'2023/12/12 00:05:16:346',106,1.134841,0.200314,0.055676,-1.818695,-0.785811,4.089594,2
6129,'2023/12/12 00:05:16:379',106,1.113812,0.624663,-0.085069,-1.732191,-1.828851,11.496309,2
6130,'2023/12/12 00:05:16:413',106,0.419572,1.116035,0.035125,-0.754217,-2.328642,15.995749,2
6131,'2023/12/12 00:05:16:446',106,-0.26265,0.8269,0.055312,0.008198,-1.830309,14.228869,2
6132,'2023/12/12 00:05:16:480',106,-1.611714,-0.230056,0.085106,0.056293,-0.417276,4.931484,2
6133,'2023/12/12 00:05:16:512',106,-1.531063,0.4054,-0.113808,0.212859,0.419279,-10.63378,2
6134,'2023/12/12 00:05:16:546',106,-0.826625,1.064464,0.078625,1.608503,1.875891,-16.87989,2
6135,'2023/12/12 00:05:16:579',106,0.0187,0.891158,0.185163,1.563865,2.125276,-14.628759,2
6136,'2023/12/12 00:05:16:612',106,0.859055,0.314926,0.270944,-0.082151,1.501921,-6.239975,2
6137,'2023/12/12 00:05:16:646',106,1.608671,0.328993,0.155518,-1.915884,-0.860445,6.64835,2
6138,'2023/12/12 00:05:16:679',106,1.114574,0.91351,-0.064294,-1.478378,-2.222469,13.953369,2
6139,'2023/12/12 00:05:16:713',106,-0.057312,0.900199,0.111647,-0.823868,-2.054508,15.30495,2
6140,'2023/12/12 00:05:16:745',106,-1.1397,-0.107196,0.16796,-0.983909,-0.360532,7.72606,2
6141,'2023/12/12 00:05:16:779',106,-1.617603,-0.06952,-0.144501,-0.150827,0.426736,-5.175282,2
6142,'2023/12/12 00:05:16:812',106,-0.951874,0.804358,-0.003246,1.465251,1.464431,-15.087171,2
6143,'2023/12/12 00:05:16:845',106,-0.19498,0.86517,0.130459,1.95502,2.332073,-15.487543,2
6144,'2023/12/12 00:05:16:878',106,0.750707,0.448059,0.266144,0.095719,1.310453,-6.73258,2
6145,'2023/12/12 00:05:16:913',106,2.075531,0.752028,0.097623,-1.862318,-2.071722,10.410178,2
6146,'2023/12/12 00:05:16:946',106,0.740075,1.376847,0.087945,-1.00608,-3.063394,17.638962,2
6147,'2023/12/12 00:05:16:979',106,-0.428581,0.966666,0.24909,-0.871195,-1.476034,15.656946,2
6148,'2023/12/12 00:05:17:013',106,-1.801513,-0.238064,-0.216149,-0.13713,0.242482,2.539535,2
6149,'2023/12/12 00:05:17:046',106,-1.319624,0.426242,-0.121256,1.316473,0.087987,-12.436527,2
6150,'2023/12/12 00:05:17:079',106,-0.677664,0.987779,0.038059,2.573624,1.097681,-16.115887,2
6151,'2023/12/12 00:05:17:112',106,0.341069,0.695136,0.118319,2.171753,1.291347,-11.604785,2
6152,'2023/12/12 00:05:17:146',106,1.831645,0.463073,0.451009,-0.458917,-0.570748,0.775714,2
6153,'2023/12/12 00:05:17:180',106,1.29501,0.717131,0.0342,-1.659582,-1.636736,13.875274,2
6154,'2023/12/12 00:05:17:212',106,-0.159983,1.066136,0.163122,-1.66261,-1.574464,17.364962,2
6155,'2023/12/12 00:05:17:246',106,-1.237278,0.060869,0.005194,-1.713803,0.780262,11.93589,2
6156,'2023/12/12 00:05:17:279',106,-1.626933,-0.346518,-0.249963,-0.739532,0.891581,-1.905716,2
6157,'2023/12/12 00:05:17:314',106,-0.963273,0.591267,-0.271247,1.985127,0.626358,-12.812253,2
6158,'2023/12/12 00:05:17:347',106,-0.13235,0.825757,0.041579,3.164228,1.255783,-14.802939,2
6159,'2023/12/12 00:05:17:379',106,0.022621,0.761687,0.071066,2.498987,0.895637,-12.448709,2
6160,'2023/12/12 00:05:17:413',106,1.402653,0.388843,0.290688,0.23328,0.027083,-1.716725,2
6161,'2023/12/12 00:05:17:446',106,1.278048,0.623487,0.059668,-1.200363,-0.842557,9.599166,2
6162,'2023/12/12 00:05:17:480',106,0.343366,0.828954,0.166623,-1.913159,-1.392475,15.013507,2
6163,'2023/12/12 00:05:17:512',106,-0.773882,0.093894,0.01424,-2.224269,-0.143348,12.372984,2
6164,'2023/12/12 00:05:17:546',106,-1.387628,-0.303189,-0.190583,-1.334694,0.641098,3.528408,2
6165,'2023/12/12 00:05:17:579',106,-1.04824,0.209143,-0.121562,0.981151,0.578127,-8.125722,2
6166,'2023/12/12 00:05:17:613',106,-0.433787,0.531336,0.051525,2.438688,1.216601,-13.418356,2
6167,'2023/12/12 00:05:17:645',106,-0.235377,0.71466,0.076586,2.365843,0.975435,-13.733088,2
6168,'2023/12/12 00:05:17:680',106,0.376666,0.554134,0.084379,1.332572,0.358129,-8.35872,2
6169,'2023/12/12 00:05:17:713',106,1.629454,0.332911,0.277047,-1.287316,-1.385039,4.493308,2
6170,'2023/12/12 00:05:17:745',106,0.880724,0.750273,-0.030004,-1.551939,-1.569122,12.631011,2
6171,'2023/12/12 00:05:17:779',106,0.254561,0.89556,0.035336,-0.865154,-1.770635,15.461162,2
6172,'2023/12/12 00:05:17:812',106,-1.377875,-0.113148,0.167475,-0.864475,-0.490349,9.745853,2
6173,'2023/12/12 00:05:17:846',106,-1.6567,0.151445,-0.148632,0.135831,1.243271,-2.880222,2
6174,'2023/12/12 00:05:17:879',106,-0.95585,0.572147,-0.128449,1.266644,1.61924,-12.638154,2
6175,'2023/12/12 00:05:17:913',106,-0.413473,0.722034,0.209785,1.235452,2.488839,-14.301947,2
6176,'2023/12/12 00:05:17:946',106,0.119081,0.698272,0.235865,0.825473,2.095372,-11.986276,2
6177,'2023/12/12 00:05:17:979',106,0.827662,0.481151,0.045708,-0.015024,0.906334,-4.056139,2
6178,'2023/12/12 00:05:18:013',106,1.963853,0.677288,0.188713,-1.000237,-1.543567,8.217447,2
6179,'2023/12/12 00:05:18:046',106,0.589593,1.063954,0.173628,-0.702871,-2.415889,15.732576,2
6180,'2023/12/12 00:05:18:079',106,-0.479431,0.497245,0.199011,-0.933757,-1.67281,14.206884,2
6181,'2023/12/12 00:05:18:112',106,-1.406128,-0.162439,-0.008509,-0.768516,-0.326572,5.645406,2
6182,'2023/12/12 00:05:18:146',106,-1.313367,0.460006,-0.165898,0.419096,0.413533,-9.329885,2
6183,'2023/12/12 00:05:18:179',106,-0.678133,0.721176,0.123118,1.750731,1.782023,-15.282345,2
6184,'2023/12/12 00:05:18:213',106,0.013119,0.603242,0.164192,1.617065,1.553535,-13.740344,2
6185,'2023/12/12 00:05:18:246',106,0.775032,0.372158,0.113594,0.120228,0.147598,-6.34747,2
6186,'2023/12/12 00:05:18:279',106,1.65947,0.421186,0.076094,-1.24461,-1.482709,7.100164,2
6187,'2023/12/12 00:05:18:312',106,1.034666,1.018999,-0.003883,-1.192986,-2.434082,14.629848,2
6188,'2023/12/12 00:05:18:346',106,-0.149739,0.848369,0.119087,-0.466805,-2.073343,15.667726,2
6189,'2023/12/12 00:05:18:379',106,-1.131389,0.028438,0.246842,-1.194343,-0.261242,9.12525,2
6190,'2023/12/12 00:05:18:412',106,-1.533425,-0.027446,-0.11678,-0.292158,0.60534,-2.933797,2
6191,'2023/12/12 00:05:18:446',106,-1.088217,0.537202,-0.085082,1.939475,1.042801,-13.054581,2
6192,'2023/12/12 00:05:18:479',106,-0.44815,0.863304,0.093015,2.673536,1.971815,-15.660661,2
6193,'2023/12/12 00:05:18:513',106,0.072708,0.846248,0.152456,2.145375,1.885712,-12.679719,2
6194,'2023/12/12 00:05:18:546',106,1.579128,0.544592,0.148128,0.0162,1.010941,0.207044,2
6195,'2023/12/12 00:05:18:579',106,1.377098,0.866877,0.097619,-1.787342,-0.838068,14.320489,2
6196,'2023/12/12 00:05:18:613',106,0.264137,1.115596,0.127035,-1.736567,-1.28636,17.724632,2
6197,'2023/12/12 00:05:18:646',106,-1.317085,-0.117827,0.081821,-1.747675,0.300277,11.756078,2
6198,'2023/12/12 00:05:18:680',106,-1.57178,0.024717,-0.16006,-0.084044,0.823336,-3.501331,2
6199,'2023/12/12 00:05:18:712',106,-0.964345,0.400891,-0.252162,2.082602,0.676178,-12.506717,2
6200,'2023/12/12 00:05:18:746',106,-0.079966,0.612286,0.082606,2.179655,1.128654,-14.988719,2
6201,'2023/12/12 00:05:18:779',106,0.27042,0.579782,0.190953,1.522939,0.629208,-11.686898,2
6202,'2023/12/12 00:05:18:812',106,0.958441,0.286848,0.120914,-0.438383,0.59636,-1.353378,2
6203,'2023/12/12 00:05:18:846',106,1.156296,0.728364,-0.114915,-1.80348,-0.842023,11.054599,2
6204,'2023/12/12 00:05:18:879',106,0.290826,0.920895,-0.008934,-1.437167,-1.280682,15.380646,2
6205,'2023/12/12 00:05:18:913',106,-0.598124,0.183782,0.275755,-2.240895,0.032789,12.905816,2
6206,'2023/12/12 00:05:18:946',106,-1.165071,-0.300032,-0.271039,-1.85994,0.032527,2.310984,2
6207,'2023/12/12 00:05:18:980',106,-1.172679,0.382218,-0.15708,0.580224,0.195491,-8.987743,2
6208,'2023/12/12 00:05:19:012',106,-0.769424,0.804775,0.024755,2.752176,1.726742,-15.287881,2
6209,'2023/12/12 00:05:19:046',106,0.063537,0.853892,0.139938,3.047416,1.457196,-13.802629,2
6210,'2023/12/12 00:05:19:079',106,0.488776,0.486312,0.145623,1.882128,1.926147,-7.825061,2
6211,'2023/12/12 00:05:19:113',106,1.697791,0.650164,0.164225,-0.508965,-0.057538,6.855217,2
6212,'2023/12/12 00:05:19:147',106,0.468907,1.094489,0.240919,-1.541866,-1.405788,16.673578,2
6213,'2023/12/12 00:05:19:179',106,-0.507131,0.514916,0.168819,-2.149073,-1.148468,16.73448,2
6214,'2023/12/12 00:05:19:213',106,-1.046818,-0.030058,0.031617,-3.032129,0.686804,10.347034,2
6215,'2023/12/12 00:05:19:245',106,-1.018052,-0.019706,-0.166459,-1.554533,1.198837,-1.530709,2
6216,'2023/12/12 00:05:19:280',106,-0.652582,0.271284,-0.305592,1.253251,0.39228,-8.850753,2
6217,'2023/12/12 00:05:19:312',106,-0.281191,0.562909,-0.06829,2.944203,0.716197,-12.023358,2
6218,'2023/12/12 00:05:19:346',106,0.135342,0.575507,0.029687,3.028704,0.048708,-10.407351,2
6219,'2023/12/12 00:05:19:379',106,1.044332,0.296127,0.188734,1.126558,-0.118888,-2.431545,2
6220,'2023/12/12 00:05:19:414',106,1.064671,0.37026,0.140791,-1.082787,-0.304186,9.526805,2
6221,'2023/12/12 00:05:19:446',106,-0.070256,0.381906,0.15242,-1.79219,-0.471932,13.736634,2
6222,'2023/12/12 00:05:19:479',106,-1.017674,-0.289222,-0.036524,-2.086992,0.244556,8.152445,2
6223,'2023/12/12 00:05:19:513',106,-1.112935,0.071379,-0.188976,0.464701,0.518486,-4.050534,2
6224,'2023/12/12 00:05:19:546',106,-0.605056,0.390771,-0.239469,2.870096,-0.153912,-10.994126,2
6225,'2023/12/12 00:05:19:579',106,0.179196,0.605239,0.025328,2.982708,-0.322265,-11.782454,2
6226,'2023/12/12 00:05:19:612',106,0.91103,0.43055,0.17907,0.933423,-0.728578,-3.285182,2
6227,'2023/12/12 00:05:19:645',106,1.150125,0.350283,0.098275,-0.283164,-0.183946,7.25008,2
6228,'2023/12/12 00:05:19:679',106,-0.014127,0.161566,0.12176,-1.374133,0.423042,11.611469,2
6229,'2023/12/12 00:05:19:713',106,-0.418033,-0.111065,0.100035,-2.197459,0.5717,8.264266,2
6230,'2023/12/12 00:05:19:746',106,-1.128792,-0.314985,-0.167418,-1.360014,0.970327,0.133204,2
6231,'2023/12/12 00:05:19:780',106,-0.786008,0.303102,-0.198831,1.071547,0.564897,-8.693768,2
6232,'2023/12/12 00:05:19:812',106,-0.459191,0.454649,0.037874,1.880641,0.911275,-12.514915,2
6233,'2023/12/12 00:05:19:846',106,-0.111653,0.453614,0.09209,1.43042,0.69511,-11.334385,2
6234,'2023/12/12 00:05:19:879',106,1.023601,0.410481,0.019259,0.616325,-0.264393,-3.762917,2
6235,'2023/12/12 00:05:19:912',106,1.212956,0.343915,0.232639,-1.473707,-0.889474,6.511203,2
6236,'2023/12/12 00:05:19:946',106,0.572349,0.515276,0.084136,-1.883803,-1.248716,10.300146,2
6237,'2023/12/12 00:05:25:346',107,-0.106676,0.659387,-0.491469,6.843371,0.279798,0.17731,3
6238,'2023/12/12 00:05:25:379',107,-0.117724,0.865749,-0.090957,7.4856,0.757815,0.251274,3
6239,'2023/12/12 00:05:25:413',107,-0.153298,0.797415,0.070108,7.097968,0.817624,0.082619,3
6240,'2023/12/12 00:05:25:445',107,-0.114646,0.771783,0.063703,6.743082,0.829419,-0.045608,3
6241,'2023/12/12 00:05:25:479',107,-0.15626,0.753179,-0.089134,6.730084,1.075925,-0.142982,3
